"HOUSEID","PERSONID","WTPERFIN","WTPERFIN5D","WTPERFIN2D","R_AGE","R_SEX","R_RELAT","WORKER","DRIVER","R_RACE","GCDWORK","OUTOFTWN","USEPUBTR","R_RACE_IMP","R_HISP","PROXY","WHOPROXY","EDUC","LAST30_TAXI","LAST30_RDSHR","LAST30_ESCT","LAST30_PT","LAST30_MTRC","LAST30_WALK","LAST30_BIKE","LAST30_BKSHR","TAXISERVICE","RIDESHARE22","ESCOOTERUSED","PTUSED","TRNPASS","MCTRANSIT","WALKTRANSIT","BIKETRANSIT","BIKESHARE22","USAGE1","USAGE2_1","USAGE2_2","USAGE2_3","USAGE2_4","USAGE2_5","USAGE2_6","USAGE2_7","USAGE2_8","USAGE2_9","USAGE2_10","QACSLAN1","QACSLAN3","PAYPROF","PRMACT","EMPLOYMENT2","DRIVINGOCCUPATION","DRIVINGVEHICLE","WRKLOC","WKFMHM22","WRKTRANS","EMPPASS","SCHOOL1","STUDE","SCHTYP","SCHOOL1C","SCHTRN1","DELIVER","DELIV_GOOD","DELIV_FOOD","DELIV_GROC","DELIV_PERS","RET_HOME","RET_PUF","RET_AMZ","RET_STORE","MEDCOND","MEDCOND6","W_CANE","W_WKCR","W_VISIMP","W_SCCH","W_CHAIR","W_NONE","CONDTRAV","CONDRIDE","CONDNIGH","CONDRIVE","CONDPUB","CONDSPEC","CONDSHARE","CONDNONE","CONDRF","FRSTHM","PARK","PARKHOME","PARKHOMEAMT","PARKHOMEAMT_PAMOUNT","PARKHOMEAMT_PAYTYPE","SAMEPLC","COV1_WK","COV1_SCH","COV1_PT","COV1_OHD","COV2_WK","COV2_SCH","COV2_PT","COV2_OHD","CNTTDTR","R_SEX_IMP","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","HHVEHCNT","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","HHFAMINC_IMP","WBHUR","SBHUR","WTHTNRNT","WTPPOPDN","WTRESDN","WTEEMPDN","WBHTNRNT","WBPPOPDN","WBRESDN","STHTNRNT","STPPOPDN","STRESDN","STEEMPDN","SBHTNRNT","SBPPOPDN","SBRESDN","HBHUR","HTHTNRNT","HTPPOPDN","HTRESDN","HTEEMPDN","HBHTNRNT","HBPPOPDN","HBRESDN"
"9000098287","02",53267.443875,64217.996008,0,58,"01","01","01","01","01",-9,"02","02","01","02","01","-1","04","02","01","02","02","02","02","02","-1",-1,1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","01","01","02","02","-1","01","-1",40,"02","-1","01","04","-1","-1","02","-1","-1","-1","-1",15,15,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",2,"01",2,"04","02","07","03","02",2,"73","06","01",2,4,"10","03","01","05","04","06","02","202206",1,"1034","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01","01","01","05","01","01"
"9000098290","01",12118.306364,0,65307.1244646956,61,"01","07","02","01","02",-1,"02","02","02","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","01","02","02","02","01","02","02","01","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",1,1,-9,-9,-9,0,0,0,0,"01","03","01","02","02","02","02","02","01","02","01","02","02","02","02","02","02","01","-1","-1","-1",-1,"-1","97","-1","-1","03","02","-1","-1","-8","-1",0,"01",1,"03","02","05","03","02",1,"52","03","02",1,1,"09","02","04","01","01","05","01","202206",0,"1029","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","60","06","05","07","60","06","05"
"9000098291","01",23700.427672,37120.045892,0,40,"-7","07","01","01","01",4.70393002766324,"02","02","01","02","01","-1","07","02","02","02","02","02","01","01","02",-1,-1,-1,-1,"-1",-1,20,5,-1,"01","01","02","02","02","02","01","02","02","02","01","02","-1","01","-1",40,"02","-1","01","03","01","-1","02","-1","-1","-1","-1",6,5,1,0,0,0,2,0,0,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","03","01","-8","-1","-8","-8",9,"01",2,"01","01","05","03","02",2,"51","11","01",4,2,"06","01","05","06","01","04","01","202207",2,"1029","11","03","-1","70","07","06","08","90","06","06","-1","-1","-1","-1","-1","-1","-1","04","20","06","04","07","05","06","05"
"9000098291","02",23753.75444,38379.184704,0,40,"-7","01","01","01","01",15.9535662740573,"02","02","01","02","02","01","07","02","02","02","02","02","01","01","02",-1,-1,-1,-1,"-1",-1,20,5,-1,"01","01","01","02","02","02","01","02","02","02","01","02","-1","01","-1",60,"02","-1","01","03","01","-1","02","-1","-1","-1","-1",6,5,1,-9,-9,-9,1,-9,-9,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","03","-1","03","01","-8","-1","-8","-8",4,"02",2,"01","01","05","03","02",2,"51","11","01",4,2,"06","01","05","06","01","04","01","202207",2,"1029","11","05","-1","80","08","07","08","90","08","07","-1","-1","-1","-1","-1","-1","-1","04","20","06","04","07","05","06","05"
"9000098291","03",27286.813093,40817.317657,0,10,"-7","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","-1","03","04","-1","-1","-8","-1",4,"02",2,"01","01","05","03","02",2,"51","11","01",4,2,"06","01","05","06","01","04","01","202207",2,"1029","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","20","06","04","07","05","06","05"
"9000098291","04",27225.554669,39478.188927,0,8,"-7","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",-1,-1,-1,-1,-1,-1,-1,-1,-1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","-1","03","04","-1","-1","-8","-1",4,"01",2,"01","01","05","03","02",2,"51","11","01",4,2,"06","01","05","06","01","04","01","202207",2,"1029","11","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","20","06","04","07","05","06","05"
"9000098301","01",24129.203415,0,102244.742389314,33,"01","07","01","02","01",2.26642230013131,"02","01","01","02","01","-1","06","02","01","02","01","02","01","01","01",-1,1,-1,12,"01",-1,10,10,10,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","02","11","02","02","-1","-1","-1","-1",20,10,20,2,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","01","-1","01","01","02","-1","02","02",8,"01",1,"03","01","02","01","02",0,"21","11","01",1,0,"01","01","05","07","01","04","01","202206",1,"1023","11","05","-1","80","08","08","08","70","08","07","-1","-1","-1","-1","-1","-1","-1","05","80","08","07","08","80","07","06"
"9000098305","01",22592.176224,30256.368973,0,63,"02","07","02","01","01",-1,"02","02","01","02","01","-1","03","02","01","02","02","02","01","02","-1",-1,1,-1,-1,"-1",-1,2,-1,-1,"01","01","02","02","02","02","02","02","02","02","01","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",10,10,-9,-9,-9,-9,-9,1,1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","08","-1","-1","04","01","-1","-1","-1","01",0,"02",2,"01","01","09","04","02",2,"91","05","01",2,1,"10","01","05","02","01","04","01","202207",0,"1037","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","05","02","02","01","20","06","05"
"9000098305","02",20502.929588,26322.97859,0,65,"01","01","02","01","01",-1,"02","02","01","02","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","02","01","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","08","-1","-1","03","04","-1","-1","01","-1",0,"01",2,"01","01","09","04","02",2,"91","05","01",2,1,"10","01","05","02","01","04","01","202207",0,"1037","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","05","02","02","01","20","06","05"
"9000098316","01",33197.687168,39681.1567,0,32,"01","07","02","01","05",-1,"02","02","05","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,3,-1,-1,"01","02","02","02","02","02","02","02","01","02","02","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",10,10,-9,-9,-9,-9,1,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","-1","-1","04","04","-1","-1","-1","-1",2,"01",2,"01","02","07","03","02",2,"72","08","05",4,2,"06","02","05","05","04","06","02","202206",1,"1033","08","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","30","04","02","05","40","04","02"
"9000098316","02",42326.395911,60740.382946,0,31,"02","01","01","01","05",34.4725577061506,"02","02","05","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","01","02","02","02","-1","01","-1",40,"01","01","01","01","03","-1","02","-1","-1","-1","-1",12,12,-9,-9,-9,-9,1,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","04","-1","04","01","-1","-1","-1","02",2,"02",2,"01","02","07","03","02",2,"72","08","05",4,2,"06","02","05","05","04","06","02","202206",1,"1033","08","01","-1","20","01","01","01","20","01","01","-1","-1","-1","-1","-1","-1","-1","02","30","04","02","05","40","04","02"
"9000098316","03",34820.655785,42210.117819,0,8,"01","02","-1","-1","05",-1,"02","02","05","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","-1","04","04","-1","-1","-1","-1",2,"01",2,"01","02","07","03","02",2,"72","08","05",4,2,"06","02","05","05","04","06","02","202206",1,"1033","08","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","30","04","02","05","40","04","02"
"9000098316","04",34899.003446,43641.915553,0,6,"02","02","-1","-1","05",-1,"02","02","05","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","-1","04","04","-1","-1","-1","-1",2,"02",2,"01","02","07","03","02",2,"72","08","05",4,2,"06","02","05","05","04","06","02","202206",1,"1033","08","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","30","04","02","05","40","04","02"
"9000098332","01",41503.804945,52003.170011,0,30,"01","07","02","01","01",-1,"02","02","01","01","01","-1","03","02","02","02","02","01","02","02","-1",-1,-1,-1,-1,"-1",5,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",5,5,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","04","01","-1","-1","-1","02",0,"01",1,"03","01","09","04","01",1,"91","04","01",1,1,"01","01","05","03","01","02","01","202206",0,"1037","04","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","40","06","04","07","40","06","04"
"9000098335","01",24434.559584,0,112122.928886466,49,"02","07","01","01","01",5.12591968101877,"02","02","01","02","01","-1","05","02","02","02","02","02","01","01","02",-1,-1,-1,-1,"-1",-1,5,15,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",45,"01","01","02","01","03","-1","02","-1","-1","-1","-1",10,10,0,0,0,0,0,0,0,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","02","-1","04","01","-1","-1","-1","02",0,"02",4,"02","01","09","04","02",4,"91","04","01",4,3,"08","01","05","07","01","02","01","202206",1,"1037","04","03","-1","05","04","03","05","05","04","03","-1","-1","-1","-1","-1","-1","-1","03","40","06","04","06","30","06","04"
"9000098335","02",43045.994435,0,269551.699779052,65,"01","01","02","01","02",-1,"02","02","02","02","02","01","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","04","04","-1","-1","-1","-1",0,"01",4,"02","01","09","04","02",4,"91","04","01",4,3,"08","01","05","07","01","02","01","202206",1,"1037","04","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","40","06","04","06","30","06","04"
"9000098335","03",20685.05686,0,139600.094768948,18,"01","02","02","01","01",-1,"02","02","01","02","02","01","03","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,20,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","04","04","-1","-1","-1","-1",0,"01",4,"02","01","09","04","02",4,"91","04","01",4,3,"08","01","05","07","01","02","01","202206",1,"1037","04","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","40","06","04","06","30","06","04"
"9000098335","04",20685.05686,0,139600.094768948,18,"01","02","02","01","01",-1,"02","02","01","02","02","01","03","02","02","02","02","02","02","01","02",-1,-1,-1,-1,"-1",-1,-1,15,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"-7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","04","04","-1","-1","-1","-1",0,"01",4,"02","01","09","04","02",4,"91","04","01",4,3,"08","01","05","07","01","02","01","202206",1,"1037","04","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","40","06","04","06","30","06","04"
"9000098343","01",73676.906785,83931.095325,0,31,"01","07","01","01","01",16.193129034114,"02","02","01","01","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","03","01","-1","02","-1","-1","-1","-1",1,1,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","03","03","02","-1","02","02",4,"01",1,"03","02","09","04","01",1,"92","06","01",1,1,"01","02","05","05","01","05","01","202206",1,"1037","06","05","-1","70","03","06","08","90","06","05","-1","-1","-1","-1","-1","-1","-1","03","60","02","05","08","60","06","04"
"9000098353","01",61424.865477,78522.039813,0,60,"01","07","02","01","01",-1,"02","02","01","01","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","01","02","02","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",2,2,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","04","02","-1","-1","-1","-1",0,"01",2,"02","02","07","03","01",2,"74","-7","01",2,2,"10","04","06","06","04","06","02","202206",0,"1034","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","01","01","01","05","01","01"
"9000098353","02",81264.152758,108822.29162,0,61,"02","01","02","01","01",-1,"02","02","01","01","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","04","02","-1","-1","-1","-1",0,"02",2,"02","02","07","03","01",2,"74","-7","01",2,2,"10","04","06","06","04","06","02","202206",0,"1034","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","20","01","01","01","05","01","01"
"9000098369","01",15436.700588,0,54575.9379635596,28,"02","07","01","01","01",1.40409812063867,"02","02","01","02","01","-1","06","02","01","02","01","02","01","02","-1",-1,12,-1,4,"02",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",36,"02","-1","01","01","16","-1","02","-1","-1","-1","-1",17,9,6,2,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","02","-1","03","01","-1","-1","01","02",0,"02",1,"03","01","02","01","02",1,"21","08","01",1,0,"01","01","05","01","01","04","01","202206",1,"1023","08","05","-1","50","01","01","01","01","-9","-9","-1","-1","-1","-1","-1","-1","-1","05","70","06","08","08","80","08","08"
"9000098382","01",13902.69388,18889.901834,0,50,"01","07","01","01","01",54.1561868468408,"02","02","01","02","01","-1","04","02","02","02","02","01","01","02","-1",-1,-1,-1,-1,"-1",2,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",45,"02","-1","02","01","04","-1","02","-1","-1","-1","-1",20,20,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",2,"01",2,"01","02","07","03","02",2,"72","05","01",2,3,"02","02","05","06","04","06","02","202207",1,"1034","05","01","-1","05","02","01","03","01","02","02","-1","-1","-1","-1","-1","-1","-1","01","05","02","01","02","05","01","01"
"9000098382","02",13361.987222,18217.803028,0,48,"02","01","02","01","01",-1,"02","02","01","02","01","-1","02","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","03",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"01","02","01","01","02","02","02","02","02","02","01","02","02","02","02","02","02","01","02","-1","-1",-1,"-1","-1","-1","-1","04","02","-1","-1","-1","-1",3,"02",2,"01","02","07","03","02",2,"72","05","01",2,3,"02","02","05","06","04","06","02","202207",1,"1034","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","02","01","02","05","01","01"
"9000098388","01",11492.428925,0,40032.9250025903,38,"02","07","01","01","01",17.0066924790241,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","01","01","02","02","-1","01","-1",40,"02","-1","02","02","01","-1","02","-1","-1","-1","-1",5,5,-9,-9,-9,-9,1,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","04","01","02","-1","-1","02",5,"02",2,"01","02","04","02","02",3,"42","07","01",4,2,"06","02","04","07","04","06","02","202207",2,"1028","07","01","-1","20","01","01","01","30","01","01","-1","-1","-1","-1","-1","-1","-1","01","30","01","01","01","05","01","-9"
"9000098388","02",13614.056618,0,50260.2270703924,43,"01","01","01","01","01",9.01539555020203,"02","02","01","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",70,"01","03","02","01","04","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","04","-1","-1","-1","-1",2,"01",2,"01","02","04","02","02",3,"42","07","01",4,2,"06","02","04","07","04","06","02","202207",2,"1028","07","01","-1","40","03","02","04","40","03","02","-1","-1","-1","-1","-1","-1","-1","01","30","01","01","01","05","01","-9"
"9000098388","03",14230.904063,0,74354.1361703862,17,"01","02","02","01","01",-1,"02","02","01","02","02","01","02","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","04",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","03",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","04","-1","-1","-1","-1",3,"01",2,"01","02","04","02","02",3,"42","07","01",4,2,"06","02","04","07","04","06","02","202207",2,"1028","07","-1","01","-1","-1","-1","-1","-1","-1","-1","40","03","02","04","40","03","02","01","30","01","01","01","05","01","-9"
"9000098388","04",13201.776623,0,56056.8557480797,12,"02","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","01",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","04","-1","-1","-1","-1",5,"02",2,"01","02","04","02","02",3,"42","07","01",4,2,"06","02","04","07","04","06","02","202207",2,"1028","07","-1","01","-1","-1","-1","-1","-1","-1","-1","40","03","02","04","40","03","02","01","30","01","01","01","05","01","-9"
"9000098390","01",18004.958247,26495.092461,0,67,"01","07","01","01","01",-9,"02","02","01","02","01","-1","08","02","02","02","01","02","01","02","-1",-1,-1,-1,10,"02",-1,30,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01","-1",20,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",20,10,10,-9,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","04","-1","02","01","-1","-1","-1","01",5,"01",1,"02","01","09","04","02",1,"91","10","01",1,1,"09","01","05","02","01","04","01","202206",1,"1037","10","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","50","06","05","07","50","05","04"
"9000098395","01",3540.8009042,0,12757.8464821157,76,"02","07","02","01","01",-1,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-7","-1","-1","04","02","-1","-1","-1","-1",0,"02",2,"01","02","05","03","02",2,"52","07","01",2,1,"10","02","04","07","04","06","02","202210",0,"1030","07","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01","01","01","20","01","01"
"9000098395","02",2763.5709694,0,12182.7965225551,72,"01","01","02","01","01",-1,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","97","-1","-1","04","02","-1","-1","-1","-1",0,"01",2,"01","02","05","03","02",2,"52","07","01",2,1,"10","02","04","07","04","06","02","202210",0,"1030","07","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","05","01","01","01","20","01","01"
